ORF_Info,Phi_Post_Arith_Mean,Phi_Post_Median,Phi_Post_Geom_Mean,Phi_Post_Harm_Mean,Phi_Post_SD
SAKL0A00176g,0.751872931477273,0.751134856403077,0.709850364156571,0.658915950057029,0.237666870531058
SAKL0A00440g,0.882796196035725,0.882651557447911,0.879235025249647,0.875642062443306,0.0790365094963111
SAKL0A00528g,0.170464834291851,0.156824853131824,0.146738588989274,0.121094928407377,0.0895997810354869
SAKL0A00660g,1.57853679540997,1.57521408533613,1.57088969280309,1.56316103976654,0.154783066330379
SAKL0A00770g,0.954518947486251,0.953348972121501,0.936016606375142,0.916375988939563,0.183963074007327
SAKL0A00836g,0.250122497627349,0.219298399549458,0.206461683462194,0.163213351149531,0.151312346970141
SAKL0A00880g,0.267186175425351,0.254082800853995,0.236175920427973,0.199383514575479,0.123214764398653
SAKL0A00924g,0.833648279193224,0.830897170257736,0.821591226560755,0.808958399831834,0.139331423306512
SAKL0A00968g,0.354555736459611,0.346806609158792,0.32706200098513,0.293561195421755,0.131991389812911
SAKL0A01078g,0.40716322798964,0.362272402309262,0.335817916171593,0.258651009938187,0.239175241720962
SAKL0A01166g,0.529443445266702,0.523024710297755,0.497067879093636,0.458438262958753,0.175602721964842
SAKL0A01474g,0.415950791331723,0.408408876399361,0.386366335540148,0.349619566924808,0.147743881104278
SAKL0A01826g,1.21358817036318,1.2111609259556,1.16645180907347,1.11304200777724,0.32495853964178
SAKL0A02222g,0.260334759265009,0.229267645405418,0.215946625066587,0.170820181353964,0.15423132094121
SAKL0A02420g,0.487671066997152,0.474521327181105,0.448720001290661,0.40181021905263,0.184567086148646
SAKL0A02728g,0.311171842756451,0.292524393490009,0.26844297756061,0.220770832985192,0.159024022301002
SAKL0A02838g,0.598934013276962,0.595753034242097,0.572570900841953,0.54303487046175,0.170982591344802
SAKL0A02948g,1.25665132089965,1.25634849106924,1.25094699781008,1.2451912276848,0.119391210841272
SAKL0A03124g,0.175294858340529,0.163569949787036,0.151531066504114,0.126544747904359,0.0915841496213196
SAKL0A03146g,0.416261382040555,0.412701028803328,0.393749876736472,0.367531454226994,0.129872452046047
SAKL0A03454g,3.38673655388519,3.38389071987584,3.38375957084186,3.38078416531618,0.142092048876276
SAKL0A03498g,0.29227528321794,0.258031778016916,0.241409753822911,0.187233672846992,0.173834537983202
SAKL0A03608g,0.485055596846427,0.478473463791278,0.449105966666149,0.405548268525166,0.175521189506349
SAKL0A03652g,1.08054375938078,1.07752721407799,1.06840727410104,1.05594362011303,0.160342845220809
SAKL0A03718g,1.37407276594865,1.36900671825354,1.36089458723139,1.34744055839528,0.188878970732042
SAKL0A03938g,0.264836351667276,0.253982815050142,0.235351316191759,0.20036332433565,0.119084799562245
SAKL0A03960g,3.05667188091466,3.04418525910487,3.03180027768697,3.00657870574787,0.388207860322135
SAKL0A03982g,1.36941367807764,1.37134935376985,1.36411436128468,1.35876614469478,0.120062262359348
SAKL0A04004g,0.617543895635012,0.614777263007914,0.608824342999326,0.599786659014407,0.102383525828745
SAKL0A04026g,1.05193842951107,1.04661079726037,1.03303865055834,1.01326287888884,0.19609273462787
SAKL0A04620g,0.124995826838662,0.112609978918815,0.106790397978625,0.0875418771064963,0.0684520372070413
SAKL0A04840g,2.06484038094363,2.0554015947081,2.0260637807064,1.9854155446196,0.39359750619515
SAKL0A04972g,0.319797773920237,0.306888718055963,0.284419201410689,0.239115850503372,0.141913787194784
SAKL0A05148g,0.21396214926342,0.197519421681255,0.183297226380293,0.148884665146234,0.111919247890659
SAKL0A05698g,1.64423603876156,1.64321564105661,1.63498822059997,1.62563587046936,0.173706830224715
SAKL0A05984g,0.336532417035969,0.326890961141923,0.306909958835785,0.267426487205784,0.133313012995864
SAKL0A06138g,1.27114213638418,1.27044993103247,1.22791095514217,1.17925978186924,0.319385477279719
SAKL0A06160g,1.77980858848484,1.77512982595114,1.77161664571918,1.76333089565732,0.17003947348539
SAKL0A06248g,0.441854837739936,0.439350568272225,0.431399467803833,0.420212341962461,0.0938065184673426
SAKL0A06292g,0.634058863034031,0.629956108914868,0.609751786401653,0.58216633068952,0.168579911903823
SAKL0A06314g,1.19940969001922,1.2010463578694,1.18444845675062,1.16873691472165,0.186671329719019
SAKL0A06358g,0.817013257951475,0.809919072657313,0.802443127679912,0.787154733972761,0.151724120190051
SAKL0A06468g,0.409103513010707,0.410017033183736,0.391755937149445,0.371171771010466,0.113506985158937
SAKL0A06490g,0.7905188966546,0.790653688570183,0.766599556181242,0.739967699537552,0.187670560334559
SAKL0A06556g,1.44757030822311,1.44839355955369,1.43474380831338,1.42149645273904,0.190248902457337
SAKL0A06710g,1.63547682612732,1.63462149290562,1.62847244599642,1.62139005168781,0.150711769112818
SAKL0A06908g,0.998861929790427,0.998307843390655,0.986050412423337,0.972761643240438,0.15770809979416
SAKL0A07018g,4.06328930982036,4.05576727291234,4.047419376901,4.03151014201328,0.359068694608464
SAKL0A07282g,0.587456483255556,0.575850796939811,0.55025488135908,0.505479323456747,0.198408619979679
SAKL0A07326g,2.76584056915431,2.75957429256449,2.75521140849487,2.74455669839874,0.242485871650325
SAKL0A07392g,0.379399939942451,0.368937345851153,0.341931714249331,0.295633572009074,0.159216379953733
SAKL0A07524g,1.28509375993072,1.2801225313393,1.26060154067334,1.23507469264075,0.247438831054441
SAKL0A07722g,0.211065348741363,0.192495597214649,0.180589407665506,0.148600870905783,0.113511585585996
SAKL0A07744g,6.00436427932578,5.96974305277369,5.96897941347809,5.93330404763482,0.650906516423649
SAKL0A07854g,0.152907157553781,0.140066182520943,0.13265178668701,0.111923448554226,0.0792619733541833
SAKL0A08118g,1.26769002278066,1.26128264951491,1.25771089217752,1.24752307579421,0.157920945584536
SAKL0A08162g,0.904672992581239,0.901601371887619,0.896608849013846,0.888401330194606,0.120064546888996
SAKL0A08360g,0.46413288025681,0.462559481340949,0.453204575039136,0.441405664330486,0.0978615020528734
SAKL0A08448g,0.331055729495687,0.319119897110523,0.293757019652443,0.249279896067554,0.14961920046004
SAKL0A08536g,0.363448522492604,0.359823743434612,0.339008274245478,0.310154603574142,0.126401288461687
SAKL0A08756g,0.279647926140091,0.268403000618426,0.252197131566185,0.218333894453778,0.116770409969259
SAKL0A08778g,0.747215504039608,0.74508969591233,0.726757126501378,0.704232526813552,0.168902439134534
SAKL0A08800g,1.20320644314841,1.19337038682768,1.15872238638158,1.10793317792904,0.315837655204898
SAKL0A09174g,3.21372785874301,3.19304204730558,3.15167426211574,3.0875980850632,0.625707409681988
SAKL0A09262g,0.304910091040978,0.289820211280734,0.268111141945941,0.224725772562089,0.143803219657201
SAKL0A09372g,2.41734821962001,2.41851163387542,2.41065846522829,2.40393860155692,0.179562754617327
SAKL0A09416g,0.169003993307333,0.154327358295344,0.145682679056853,0.121227988838971,0.0886670751398483
SAKL0A09526g,0.388192357858307,0.381959555883056,0.362585810437504,0.33021451506872,0.133272596251314
SAKL0A09636g,0.328700860908614,0.319803203911088,0.305699303567282,0.278480659637553,0.117492554843293
SAKL0A09724g,0.617369411713565,0.616039246393949,0.600626611756214,0.582629917493952,0.140351502244434
SAKL0A09856g,0.53792364221287,0.534271071616316,0.527645521766073,0.516764013276294,0.103121488891288
SAKL0A10010g,1.64880619684878,1.64752345600561,1.64226015379933,1.6356545139571,0.146426092425593
SAKL0A10186g,1.49675670044121,1.49546628892751,1.47219723255307,1.44655133530429,0.266755431585034
SAKL0A10208g,0.293056174551595,0.291016817487773,0.281458273784513,0.268704289259788,0.0799204387016593
SAKL0A10318g,0.969813452572316,0.966418916773397,0.95308843982294,0.93534873825977,0.176339750674489
SAKL0A10428g,0.464077267158599,0.447509912219775,0.411894839026661,0.349589410639589,0.209267963812151
SAKL0A10516g,0.6199294434076,0.616631709495562,0.602353383557582,0.583337960445055,0.143813643622606
SAKL0B00110g,0.163785834786212,0.14701490719077,0.139676301153675,0.11488960167331,0.089108292681419
SAKL0B00132g,0.428996945632813,0.394544123505574,0.362139538444052,0.287748180765532,0.232524893864425
SAKL0B00198g,0.222766389306674,0.197150714938963,0.183530608966711,0.144243613848235,0.135291673314537
SAKL0B00220g,1.48255390201583,1.48237238501865,1.47243348770579,1.4621488916505,0.172264849315853
SAKL0B00286g,0.238737896480556,0.221170913123033,0.206784163650822,0.171966098991169,0.120972009272005
